"no","id","context","sentence","intentionality","factivity","pictoriality","sense"
377,"CKC","W_fict_prose","  . The only deterioration possible, Captain, is one I don't care to imagine.'' Indeed. I shall be sadly missed in the Mountains of Mourne",0.561530986543836,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
379,"FBM","W_pop_lore","  , as they say, off the top of my own head -- I can imagine, even if I can't paint, these prototypically Magrittian images: a revolver",0.561530986543836,-0.987634495551847,2.19575696729194,"1-VIZUALIZE/PICTURE"
380,"CFS","W_advert","  dramatic finials echoing the original features of this Norfolk rectory, it's difficult to imagine the conservatory wasn't built by the same Victorian craftsmen. # BROCHURE AND DESIGN",-1.59324507047613,-0.682705048325456,-0.322647382359662,"2-THINK/BELIVE"
381,"FMN","S_pub_debate","  left the erm additional two pages which makes these (pause) er submissions. I would imagine that the er parties on my left have had a chance to read and consider",-1.59324507047613,0.841942187806502,-0.882292793393351,"3-SUPPOSE/ASSUME"
383,"HHV","W_hansard","  Kline Beecham? Mr. Lilley I am happy to welcome that investment, and I imagine that it owes much to the climate and environment that the Government have created and",-1.90107022147898,1.14687163503289,-1.1621154989102,"3-SUPPOSE/ASSUME"
384,"A0L","W_fict_prose","  And?'' And? What do you mean,' and'? Imagine Sandy just saying one morning, oh, by the way, babes. I",0.561530986543836,-1.29256394277824,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
385,"HGS","W_fict_prose","  regions. When he got there, he pulled an enormous bell-mouthed gun -- I imagine it was a blunder-buss -- from his belt and levelled it at the monster.",-1.90107022147898,0.841942187806502,-0.0428246768428166,"2-THINK/BELIVE"
386,"HWH","W_commerce","  variable lags, so that it assumes too much expertise on behalf of politicians to imagine they can time expansive monetary policy to their advantage. In this respect politicians apparently",-0.669769617467571,-0.682705048325456,-0.882292793393351,"4-FALSE_PERCEPTION"
387,"H8J","W_fict_prose","  to put up a brave pretence of not interfering with his work. You can imagine how that makes me feel,' he said bitterly.' I'm supposedly",0.869356137546688,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
388,"ALV","W_non_ac_nat_science","  science -- it would simply take too long to formulate a question and answer. Imagine for example the stunning impact of' pass the sugar' in proper chemistry,",0.561530986543836,1.45180108225928,-0.882292793393351,"1-VIZUALIZE/PICTURE"
389,"H0F","W_fict_prose","  was you he loved. But I know how you must feel. I can imagine it. I'm sorry I said all those things. You're not old",0.561530986543836,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
390,"ABD","W_pop_lore","  he would be authorised to visit Baghdad on its behalf. It is hard to imagine the countdown to war continuing without an intensification of diplomacy. Yet getting talks started",0.869356137546688,-0.682705048325456,-0.882292793393351,"1-VIZUALIZE/PICTURE"
391,"CAH","W_non_ac_polit_law_edu","  characters in the work as well as the creative imagination of the author. To imagine or write otherwise, to situate black people throughout the pages and scenes of a",0.561530986543836,-0.987634495551847,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
392,"FRH","W_fict_prose","  I didn't think you could get it a second time. I can't imagine why, when the Labour Party's such a swindle. It must have been",0.561530986543836,0.841942187806502,-0.602470087876506,"3-SUPPOSE/ASSUME"
394,"HGY","W_fict_prose","  er -- where he lives. People mostly go to the west coast. I imagine most of his income comes from farming. Although his horses do seem to win",-1.59324507047613,1.14687163503289,-0.602470087876506,"2-THINK/BELIVE"
395,"EVF","W_commerce","  Interest in selling is more important than fine writing. It is sometimes salutary to imagine yourself selling your clients product from door to door when clarity and persuasion would help",0.869356137546688,-0.987634495551847,1.07646614522456,"1-VIZUALIZE/PICTURE"
396,"ED6","W_misc","  Often he could be a very demanding presence at rehearsal, but I can't imagine that he was anything but delighted with Beecham's magically evocative account. There is",0.253705835540984,0.232083293353719,-0.602470087876506,"2-THINK/BELIVE"
397,"FR3","W_fict_prose","  yes, it is,' he said with heavy emphasis.' I should imagine that you are worried -- worried that I might cause some sort of scene,",-1.90107022147898,1.45180108225928,-0.882292793393351,"3-SUPPOSE/ASSUME"
398,"KD8","S_conv","  loving it! (SP:PS0LR) Yeah. (SP:PS0LK) You know, I mean I can't imagine anybody coming round and not thinking it's lovely cos you've got it spot",0.253705835540984,-0.682705048325456,-0.882292793393351,"1-VIZUALIZE/PICTURE"
399,"CHA","W_pop_lore","  possible that Diblo Dibala actually is the best guitarist on Earth Perhaps greater than you imagine. I have for years been recycling my NME s, principally to Eastern Europe",0.561530986543836,-0.377775601099064,-0.602470087876506,"2-THINK/BELIVE"
400,"HGE","W_fict_prose","  With it she wore an imitation of a sailor's hat -- if one could imagine a sailor's hat with a broad brim and long navy blue streamers -- and",0.869356137546688,1.14687163503289,2.19575696729194,"1-VIZUALIZE/PICTURE"
401,"CDK","W_misc","  . Imagine you are lying in the sunshine on a warm beach in Tahiti. Imagine that you can hear the waves gently lapping on to the soft sand. Imagine",0.869356137546688,-1.59749339000463,2.19575696729194,"1-VIZUALIZE/PICTURE"
402,"ABV","W_religion","  me take one from the passage read to us: Philippians 4. Let us imagine that you are studying this in your room and you read verse 6:'",0.561530986543836,-1.29256394277824,1.07646614522456,"1-VIZUALIZE/PICTURE"
403,"AS3","W_misc","  with' a mountain bike rather than' on'a mountain bike. I can't imagine he enjoyed much of a free-wheeling, look-no-hands cycle along the Skye Ridge. But",0.253705835540984,-0.987634495551847,1.07646614522456,"2-THINK/BELIVE"
404,"HNR","W_fict_poetry","  # remember, be careful not to trip # when the time comes) and imagine them there, # the ones we can't see. A man in a",0.561530986543836,-1.59749339000463,0.236998028674028,"1-VIZUALIZE/PICTURE"
406,"FBF","W_misc","  was somewhat shaky, but he was the Kaiser). It is difficult to imagine such an exhibition being taken so seriously by the art world today. The women",0.561530986543836,-0.987634495551847,-0.882292793393351,"1-VIZUALIZE/PICTURE"
407,"BM0","W_non_ac_medicine","  this point in my life I had never really been ill, so you can imagine the disruption within the family. My children and my husband were worried sick because",0.253705835540984,1.45180108225928,-0.882292793393351,"1-VIZUALIZE/PICTURE"
408,"H9M","W_commerce","  changes in specification can alter the implications of the model significantly. For example, imagine a rise in the basic rate of income tax which is fully announced and anticipated",0.561530986543836,-0.987634495551847,-1.1621154989102,"1-VIZUALIZE/PICTURE"
410,"HGU","W_fict_prose","  his gun barrel. Zeke seems relaxed. Everybody ignores Keith. He can't imagine what he and Zeke are doing here. He finds out.' No,",0.561530986543836,1.45180108225928,-0.882292793393351,"3-SUPPOSE/ASSUME"
411,"G0X","W_fict_prose","  .'' Poor her,' said Lydia, but as she could not imagine taking care of a disruptive child she couldn't truly sympathise. She thought that",0.869356137546688,-1.29256394277824,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
412,"FPU","W_fict_prose","  . It was an unpleasant shock to discover Bentley Drummle there, but I could imagine his reason for visiting the area. When he noticed me, he immediately called",0.253705835540984,1.14687163503289,-0.882292793393351,"3-SUPPOSE/ASSUME"
413,"FMN","S_pub_debate","  er th-- (pause) members of the Parish Council if there are any present as I imagine there are, will have heard my question. (unclear) let's proceed and perhaps",-1.90107022147898,1.45180108225928,-0.882292793393351,"3-SUPPOSE/ASSUME"
414,"HGK","W_fict_prose","  !'' Oh, Maggie!' he mocked huskily.' Did you imagine even for one moment that I would let you go?'' Why did",-0.977594768470423,-1.59749339000463,-0.882292793393351,"4-FALSE_PERCEPTION"
415,"H7W","W_fict_prose","  's expression hovered between cynicism and puzzlement.' Somehow I find it difficult to imagine you being overawed by anything.' Polly gulped, and immediately disguised it with",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
417,"AT7","W_fict_prose","  But he'll have a sore head for a pretty long time, I should imagine.' Then Agnes said something that sounded very silly even to herself. She",-1.59324507047613,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
419,"GYX","S_classroom","  of, to plus infinity, with the tiniest change in X. That you could imagine. (SP:PS2A7) Mm. (SP:PS2A6) I mean tinier than that, tinier than that, and",0.253705835540984,-0.987634495551847,-1.1621154989102,"1-VIZUALIZE/PICTURE"
420,"GUE","W_fict_prose","  it.' He spoke so reasonably, so casually, that she could almost imagine he cared about her feelings. But the glint of mockery in his dark eyes",0.869356137546688,-0.987634495551847,-0.882292793393351,"2-THINK/BELIVE"
421,"KPR","S_conv","  (SP:PS57N) Here I, oh yes. Nobody (SP:PS57M) Grass stains. Well I can imagine Nick doing wheelbarrows. (SP:PS57N) No he (SP:PS57L) Wheelbarrows? (SP:PS57N) he sha-- (SP:PS57L) What's",0.253705835540984,-0.682705048325456,1.9159342617751,"1-VIZUALIZE/PICTURE"
422,"CGC","W_pop_lore","  . This is definitely a concept the makers must address -- but then can you imagine what'll happen if there are sizes, all these women will be asking for",0.561530986543836,-0.987634495551847,-0.0428246768428166,"3-SUPPOSE/ASSUME"
423,"HH1","W_fict_prose","  hand, marched by on their way through the gate, and tried not to imagine herself a prisoner in their charge. Nearer, a plump, important-looking individual was",0.869356137546688,-0.987634495551847,1.07646614522456,"1-VIZUALIZE/PICTURE"
427,"CA5","W_non_ac_soc_science","  so that you can let go? # 2) # Relax deeply, then imagine you are in a lush, green meadow. Feel the warmth of the sun",0.869356137546688,-1.59749339000463,2.19575696729194,"1-VIZUALIZE/PICTURE"
428,"KBD","S_conv","  or four hundred, but then we-- (SP:PS03W) No, no. (SP:PS040) I can't imagine anything worse than doing a function for three or four (pause) because by the,",0.253705835540984,-0.987634495551847,-0.882292793393351,"1-VIZUALIZE/PICTURE"
429,"HE7","S_brdcast_documentary","  have information about daugh-- about my daughter which I do not, I can not imagine how they have obtained it, I am absolutely appalled. I spent the past",0.561530986543836,1.45180108225928,-1.1621154989102,"3-SUPPOSE/ASSUME"
431,"FAP","W_fict_prose","  don't have call-girl service in Hollywood. We have agents.'' I imagine it's up to you whether you take the work or not?''",-1.90107022147898,1.14687163503289,-1.1621154989102,"3-SUPPOSE/ASSUME"
432,"K6T","S_interview_oral_history","  (unclear) (SP:PS5M6) I wouldn't Oh no they would get in alright. I would imagine yes. Well in most cases I would think so. (SP:K6TPS000) Yeah. Mhm",-1.90107022147898,0.53701274058011,-0.882292793393351,"2-THINK/BELIVE"
434,"KD8","S_conv","  since school (SP:PS0LM) Ee! (SP:PS0LK) and er (pause) Elizabeth, I just can't imagine that she's altered at all (SP:PS0LM) No. (SP:PS0LK) but, but she may have",0.561530986543836,0.841942187806502,-0.322647382359662,"2-THINK/BELIVE"
435,"FR0","W_fict_prose","  '' Something along the lines of surrender immediately or face total annihilation, I imagine.'' Yeah, that was about it,' Hazel confirmed.'",-1.90107022147898,1.14687163503289,-1.1621154989102,"2-THINK/BELIVE"
436,"KD0","S_conv","  out here shall I? (SP:PS0HM) You think you're exhausted after a days work imagine if you've been doing that all day long, shouting (SP:PS0HP) Look! (SP:PS0HM)",0.561530986543836,-1.29256394277824,-0.882292793393351,"1-VIZUALIZE/PICTURE"
